Prod_ID;Prod_model;Parent_ID;Prod_Status;Prod_tax;Prod_sort;Prod_lang;Product_Name;Manufacturer;Manuf_number;Manufacturer lookup;Manu_ID lookup;ProductDescription1;Images;Images_MED;Images_LRG;ShippingWeight;Weight;Caliber;Velocity;InStockQuantity;QBItem;WNet;CAD;GST;Duty 6.5%;Shipping;Cad_COST;CAD_Selling;SmallImageURL;Prod_Category;PRODUCT_CAY_NUM;CATEGORY;CATNUM; AI;AJ;SKU;Category1
670;PY-P-618;0;1;1;0;1;Beeman Kodiak Copper Plated .22 Cal, 21.12 Grains, Round Nose, 200ct;Beeman;16;;; .22 caliber round nose pellets 21.12 grains Supreme Energy Copper-coated lead 200 per tin ;pyr/Beeman-Kodiak-Copper-Plated-22cal-200ct_BN-41022_pellet_lg.jpg;pyr/Beeman-Kodiak-Copper-Plated-22cal-200ct_BN-41022_pellet_lg.jpg;pyr/Beeman-Kodiak-Copper-Plated-22cal-200ct_BN-41022_pellet_lg.jpg;0.45;0.2;0.22;;100;BN-41022;7.62;8.37;0.42;0.57;2;10.94;13.13;pyrsm/Beeman-Kodiak-Copper-Plated-22cal-200ct_BN-41022_pellet_sm.jpg;AMMO;20;;;PY-P-618;;PY-3347;AIRSOFT GUNS
671;PY-P-616;0;1;1;0;1;Beeman Kodiak Copper-Plated .177 Cal, 10.19 Grains, Round Nose, 300ct;Beeman;16;;; .177 caliber 10.19 grains Round nose Copper-plated lead 300 pellets ;pyr/Beeman-Kodiak-Copper-Plated-177cal-300ct_BN-41177_pellet_lg.jpg;pyr/Beeman-Kodiak-Copper-Plated-177cal-300ct_BN-41177_pellet_lg.jpg;pyr/Beeman-Kodiak-Copper-Plated-177cal-300ct_BN-41177_pellet_lg.jpg;0.38;0.17;0.177;;100;BN-41177;6.48;7.12;0.36;0.49;2;9.6;11.52;pyrsm/Beeman-Kodiak-Copper-Plated-177cal-300ct_BN-41177_pellet_sm.jpg;AMMO;20;;;PY-P-616;;PY-3357;AIRSOFT GUNS
672;PY-P-296;0;1;1;0;1;Beeman Kodiak Extra Heavy .177 Cal, 10.65 Grains, Domed, 300ct;Beeman;16;;; .177 caliber 10.65 grains Domed 300 pellets ;pyr/Beeman-Kodiak-177cal-300ct_BN-48177_pellet_lg.jpg;pyr/Beeman-Kodiak-177cal-300ct_BN-48177_pellet_lg.jpg;pyr/Beeman-Kodiak-177cal-300ct_BN-48177_pellet_lg.jpg;0.39;0.18;0.177;;100;BN-48177;5.88;6.46;0.32;0.44;2;8.9;10.68;pyrsm/Beeman-Kodiak-177cal-300ct_BN-48177_pellet_sm.jpg;AMMO;20;;;PY-P-296;;PY-3361;AIRSOFT GUNS
673;PY-P-300;0;1;1;0;1;Beeman Kodiak Extra Heavy .20 Cal, 13.27 Grains, Domed, 200ct;Beeman;16;;; .20 caliber 13.27 grains Domed 200ct ;pyr/Beeman-Kodiak-20cal-200ct_BN-48020_pellet_lg.jpg;pyr/Beeman-Kodiak-20cal-200ct_BN-48020_pellet_lg.jpg;pyr/Beeman-Kodiak-20cal-200ct_BN-48020_pellet_lg.jpg;0.35;0.16;0.2;;0;BN-48020;5.1;5.6;0.28;0.38;2;7.98;9.58;pyrsm/Beeman-Kodiak-20cal-200ct_BN-48020_pellet_sm.jpg;AMMO;20;;;PY-P-300;;PY-3378;AIRSOFT GUNS
674;PY-P-301;0;1;1;0;1;Beeman Kodiak Extra Heavy .22 Cal, 21.14 Grains, Round Nose, 200ct;Beeman;16;;; .22 caliber 21.14 grains Round nose 200ct ;pyr/Beeman-kodiak-22cal-200ct_BN-48022_pellet_lg.jpg;pyr/Beeman-kodiak-22cal-200ct_BN-48022_pellet_lg.jpg;pyr/Beeman-kodiak-22cal-200ct_BN-48022_pellet_lg.jpg;0.45;0.2;0.22;;100;BN-48022;5.28;5.8;0.29;0.4;2;8.19;9.83;pyrsm/Beeman-kodiak-22cal-200ct_BN-48022_pellet_sm.jpg;AMMO;20;;;PY-P-301;;PY-3382;AIRSOFT GUNS
675;PY-P-297;0;1;1;0;1;Beeman Kodiak Extra Heavy .25 Cal, 31.02 Grains, Round Nose, 150ct;Beeman;16;;; .25 caliber 31.02 grains Round nose 150ct ;pyr/Beeman-Kodiak-25cal-150ct_BN-48025_pellet_lg.jpg;pyr/Beeman-Kodiak-25cal-150ct_BN-48025_pellet_lg.jpg;pyr/Beeman-Kodiak-25cal-150ct_BN-48025_pellet_lg.jpg;0.48;0.22;0.25;;100;BN-48025;5.05;5.55;0.28;0.38;2;7.92;9.51;pyrsm/Beeman-Kodiak-25cal-150ct_BN-48025_pellet_sm.jpg;AMMO;20;;;PY-P-297;;PY-3385;AIRSOFT GUNS
676;PY-P-299;0;1;1;0;1;Beeman Kodiak Match Extra Heavy .177 Cal, 10.65 Grains, Round Nose, 300ct;Beeman;16;;; .177 caliber 10.65 Round nose 300 pellets ;pyr/Beeman-Kodiak-Match-177cal-300ct_BN-48077_pellet_lg.jpg;pyr/Beeman-Kodiak-Match-177cal-300ct_BN-48077_pellet_lg.jpg;pyr/Beeman-Kodiak-Match-177cal-300ct_BN-48077_pellet_lg.jpg;0.38;0.17;0.177;;100;BN-48077;6.48;7.12;0.36;0.49;2;9.6;11.52;pyrsm/Beeman-Kodiak-Match-177cal-300ct_BN-48077_pellet_sm.jpg;AMMO;20;;;PY-P-299;;PY-3386;AIRSOFT GUNS
677;PY-P-466;0;1;1;0;1;Beeman Kodiak Match Extra Heavy .25 Cal, 31.02 Grains, Domed, 150ct;Beeman;16;;; .25 caliber 31.02 grains Domed 150ct ;pyr/Beeman-Kodiak-Match-25cal-150ct_BN-48005_pellet_lg.jpg;pyr/Beeman-Kodiak-Match-25cal-150ct_BN-48005_pellet_lg.jpg;pyr/Beeman-Kodiak-Match-25cal-150ct_BN-48005_pellet_lg.jpg;0.48;0.22;0.25;;100;BN-48005;5.28;5.8;0.29;0.4;2;8.19;9.83;pyrsm/Beeman-Kodiak-Match-25cal-150ct_BN-48005_pellet_sm.jpg;AMMO;20;;;PY-P-466;;PY-3401;AIRSOFT GUNS
678;PY-P-365;0;1;1;0;1;Beeman Laser .177 Cal, 7.1 Grains, Semi-Wadcutter, 300ct;Beeman;16;;; .177 caliber 7.1 grains Semi-wadcutter 300 pellets ;pyr/Beeman-Laser-177cal-300ct_BN-49177_pellet_lg.jpg;pyr/Beeman-Laser-177cal-300ct_BN-49177_pellet_lg.jpg;pyr/Beeman-Laser-177cal-300ct_BN-49177_pellet_lg.jpg;0.32;0.15;0.177;;100;BN-49177;3.91;4.29;0.21;0.29;2;6.59;7.9;pyrsm/Beeman-Laser-177cal-300ct_BN-49177_pellet_sm.jpg;AMMO;20;;;PY-P-365;;PY-3417;AIRSOFT GUNS
679;PY-P-407;0;1;1;0;1;Beeman Quick Cleaning Pellets .177 Cal, 100ct;Beeman;16;;; .177 caliber cleaning pellets Removes dirt, debris & lead build-up Ideal for any type of pellet gun  WARNING! Cleaning pellets are too light to be shot through spring guns. To use a cleaning pellet in a spring gun, use a rod to push it through.;pyr/Beeman-Quick-Clean-Pellets-177cal-100ct_BN-3860_lg.jpg;pyr/Beeman-Quick-Clean-Pellets-177cal-100ct_BN-3860_lg.jpg;pyr/Beeman-Quick-Clean-Pellets-177cal-100ct_BN-3860_lg.jpg;0.19;0.09;0.177;;100;BN-3860;3.67;4.03;0.2;0.28;2;6.31;7.57;pyrsm/Beeman-Quick-Clean-Pellets-177cal-100ct_BN-3860_sm.jpg;AMMO;20;;;PY-P-407;;PY-3422;AIRSOFT GUNS
680;PY-P-408;0;1;1;0;1;Beeman Quick Cleaning Pellets .20 Cal, 80ct;Beeman;16;;; .20 caliber cleaning pellets Removes dirt, debris & lead build-up Ideal for any type of pellet gun  WARNING! Cleaning pellets are too light to be shot through spring guns. To use a cleaning pellet in a spring gun, use a rod to push it through.;pyr/Beeman-Quick-Clean-Pellets-20cal-80ct_BN-3865_lg.jpg;pyr/Beeman-Quick-Clean-Pellets-20cal-80ct_BN-3865_lg.jpg;pyr/Beeman-Quick-Clean-Pellets-20cal-80ct_BN-3865_lg.jpg;0.19;0.09;0.2;;100;BN-3865;3.67;4.03;0.2;0.28;2;6.31;7.57;pyrsm/Beeman-Quick-Clean-Pellets-20cal-80ct_BN-3865_sm.jpg;AMMO;20;;;PY-P-408;;PY-1254;AIRSOFT GUNS
681;PY-P-409;0;1;1;0;1;Beeman Quick Cleaning Pellets .22 Cal, 80ct;Beeman;16;;; .22 caliber cleaning pellets Removes dirt, debris & lead build-up Ideal for any type of pellet gun  WARNING! Cleaning pellets are too light to be shot through spring guns. To use a cleaning pellet in a spring gun, use a rod to push it through.;pyr/Beeman-Quick-Clean-Pellets-22cal-80ct_BN-3862_lg.jpg;pyr/Beeman-Quick-Clean-Pellets-22cal-80ct_BN-3862_lg.jpg;pyr/Beeman-Quick-Clean-Pellets-22cal-80ct_BN-3862_lg.jpg;0.19;0.09;0.22;;100;BN-3862;3.67;4.03;0.2;0.28;2;6.31;7.57;pyrsm/Beeman-Quick-Clean-Pellets-22cal-80ct_BN-3862_sm.jpg;AMMO;20;;;PY-P-409;;PY-1257;AIRSOFT GUNS
682;PY-P-410;0;1;1;0;1;Beeman Quick Cleaning Pellets .25 Cal, 80ct;Beeman;16;;; .25 caliber cleaning pellets Removes dirt, debris & lead build-up Ideal for any type of pellet gun  WARNING! Cleaning pellets are too light to be shot through spring guns. To use a cleaning pellet in a spring gun, use a rod to push it through.;pyr/BN3870.jpg;pyr/BN3870.jpg;pyr/BN3870.jpg;0.19;0.09;0.25;;100;BN-3870;3.67;4.03;0.2;0.28;2;6.31;7.57;pyrsm/BN-3870s.jpg;AMMO;20;;;PY-P-410;;PY-1943;AIRSOFT GUNS
683;PY-P-319;0;1;1;0;1;Beeman Silver Arrow .177 Cal, 11.57 Grains, Pointed, 300ct;Beeman;16;;; .177 caliber 11.57 grains Pointed 300 pellets ;pyr/Beeman-Silver-Arrow-177cal-300ct_BN-46177_pellet_lg.jpg;pyr/Beeman-Silver-Arrow-177cal-300ct_BN-46177_pellet_lg.jpg;pyr/Beeman-Silver-Arrow-177cal-300ct_BN-46177_pellet_lg.jpg;0.4;0.18;0.177;;0;BN-46177;6.43;7.06;0.35;0.48;2;9.54;11.45;pyrsm/Beeman-Silver-Arrow-177cal-300ct_BN-46177_pellet_sm.jpg;AMMO;20;;;PY-P-319;;PY-1944;AIRSOFT GUNS
684;PY-P-320;0;1;1;0;1;Beeman Silver Arrow .20 Cal, 15.59 Grains, Pointed, 200ct;Beeman;16;;; .20 caliber 15.59 grains Pointed 200 pellets ;pyr/Beeman-Silver-Arrow-20cal-200ct_BN-46020_pellet_lg.jpg;pyr/Beeman-Silver-Arrow-20cal-200ct_BN-46020_pellet_lg.jpg;pyr/Beeman-Silver-Arrow-20cal-200ct_BN-46020_pellet_lg.jpg;0.38;0.17;0.2;;100;BN-46020;5.51;6.05;0.3;0.41;2;8.46;10.16;pyrsm/Beeman-Silver-Arrow-20cal-200ct_BN-46020_pellet_sm.jpg;AMMO;20;;;PY-P-320;;PY-36-3853;AIR RIFLES
685;PY-P-321;0;1;1;0;1;Beeman Silver Arrow .22 Cal, 17.13 Grains, Pointed, 200ct;Beeman;16;;; .22 caliber 17.13 grains Pointed 200 pellets ;pyr/Beeman-Silver-Arrow-22cal-200ct_BN-46022_pellet_lg.jpg;pyr/Beeman-Silver-Arrow-22cal-200ct_BN-46022_pellet_lg.jpg;pyr/Beeman-Silver-Arrow-22cal-200ct_BN-46022_pellet_lg.jpg;0.4;0.18;0.22;;100;BN-46022;5.69;6.25;0.31;0.43;2;8.67;10.41;pyrsm/Beeman-Silver-Arrow-22cal-200ct_BN-46022_pellet_sm.jpg;AMMO;20;;;PY-P-321;;PY-36-3854;AIR RIFLES
686;PY-P-322;0;1;1;0;1;Beeman Silver Arrow .25 Cal, 24.38 Grains, Pointed, 150ct;Beeman;16;;; .25 caliber 24.38 grains Pointed 150 pellets ;pyr/Beeman-Silver-Arrow-25cal-150ct_BN-46025_pellet_lg.jpg;pyr/Beeman-Silver-Arrow-25cal-150ct_BN-46025_pellet_lg.jpg;pyr/Beeman-Silver-Arrow-25cal-150ct_BN-46025_pellet_lg.jpg;0.42;0.19;0.25;;100;BN-46025;5.05;5.55;0.28;0.38;2;7.92;9.51;pyrsm/Beeman-Silver-Arrow-25cal-150ct_BN-46025_pellet_sm.jpg;AMMO;20;;;PY-P-322;;PY-36-3855;AIR RIFLES
687;PY-P-450;0;1;1;0;1;Beeman Silver Bear .20 Cal, 9.88 Grains, Hollowpoint, 200ct;Beeman;16;;; .20 caliber 9.88 grains Hollowpoint 200 pellets ;pyr/Beeman-Silver-Bear-20cal-200ct_BN-45020_pellet_lg.jpg;pyr/Beeman-Silver-Bear-20cal-200ct_BN-45020_pellet_lg.jpg;pyr/Beeman-Silver-Bear-20cal-200ct_BN-45020_pellet_lg.jpg;0.31;0.14;0.2;;100;BN-45020;5.05;5.55;0.28;0.38;2;7.92;9.51;pyrsm/Beeman-Silver-Bear-20cal-200ct_BN-45020_pellet_sm.jpg;AMMO;20;;;PY-P-450;;PY-36;AIR RIFLES
688;PY-P-451;0;1;1;0;1;Beeman Silver Bear .22 Cal, 12.65 Grains, Hollowpoint, 200ct;Beeman;16;;; .22 caliber 12.65 grains Hollowpoint 200 pellets ;pyr/Beeman-Silver-Bear-22cal-200ct_BN-45022_pellet_lg.jpg;pyr/Beeman-Silver-Bear-22cal-200ct_BN-45022_pellet_lg.jpg;pyr/Beeman-Silver-Bear-22cal-200ct_BN-45022_pellet_lg.jpg;0.34;0.15;0.22;;100;BN-45022;5.32;5.84;0.29;0.4;2;8.24;9.89;pyrsm/Beeman-Silver-Bear-22cal-200ct_BN-45022_pellet_sm.jpg;AMMO;20;;;PY-P-451;;PY-75;AIR RIFLES
689;PY-P-452;0;1;1;0;1;Beeman Silver Bear .25 Cal, 26.23 Grains, Hollowpoint, 150ct;Beeman;16;;; .25 caliber 26.23 grains Hollowpoint 150 pellets ;pyr/Beeman-Silver-Bear-25cal-150ct_BN-45025_pellet_lg.jpg;pyr/Beeman-Silver-Bear-25cal-150ct_BN-45025_pellet_lg.jpg;pyr/Beeman-Silver-Bear-25cal-150ct_BN-45025_pellet_lg.jpg;0.43;0.2;0.25;;0;BN-45025;4.59;5.04;0.25;0.34;2;7.38;8.86;pyrsm/Beeman-Silver-Bear-25cal-150ct_BN-45025_pellet_sm.jpg;AMMO;20;;;PY-P-452;;PY-76;AIR RIFLES
690;PY-P-448;0;1;1;0;1;Beeman Silver Bear Hi-impact .177 Cal, 7.1 Grains, Hollowpoint, 300ct;Beeman;16;;; .177 caliber 7.1 grains Hollowpoint 300 pellets ;pyr/Beeman-Silver-Bear-177cal-300ct_BN45177_pellet.jpg;pyr/Beeman-Silver-Bear-177cal-300ct_BN45177_pellet.jpg;pyr/Beeman-Silver-Bear-177cal-300ct_BN45177_pellet.jpg;0.32;0.15;0.177;;100;BN-45177;5.05;5.55;0.28;0.38;2;7.92;9.51;pyrsm/Beeman-Silver-Bear-177cal-300ct_BN45177_pellet_sm.jpg;AMMO;20;;;PY-P-448;;PY-144;AIR RIFLES
691;PY-P-453;0;1;1;0;1;Beeman Silver Sting .177 Cal, 8.64 Grains, Pointed, 300ct;Beeman;16;;; .177 caliber 8.64 grains Pointed 300 pellets ;pyr/Beeman-Silver-Sting-177cal-300ct_BN-44177_pellet_lg.jpg;pyr/Beeman-Silver-Sting-177cal-300ct_BN-44177_pellet_lg.jpg;pyr/Beeman-Silver-Sting-177cal-300ct_BN-44177_pellet_lg.jpg;0.35;0.16;0.177;;100;BN-44177;5.42;5.95;0.3;0.41;2;8.36;10.03;pyrsm/Beeman-Silver-Sting-177cal-300ct_BN-44177_pellet_sm.jpg;AMMO;20;;;PY-P-453;;PY-145;AIR RIFLES
692;PY-P-455;0;1;1;0;1;Beeman Silver Sting .20 Cal, 10.96 Grains, Pointed, 200ct;Beeman;16;;; .20 caliber 10.96 grains Pointed 200 pellets ;pyr/Beeman-Silver-Sting-20cal-200ct_BN-44020_pellet_lg.jpg;pyr/Beeman-Silver-Sting-20cal-200ct_BN-44020_pellet_lg.jpg;pyr/Beeman-Silver-Sting-20cal-200ct_BN-44020_pellet_lg.jpg;0.32;0.15;0.2;;100;BN-44020;5.28;5.8;0.29;0.4;2;8.19;9.83;pyrsm/Beeman-Silver-Sting-20cal-200ct_BN-44020_pellet_sm.jpg;AMMO;20;;;PY-P-455;;PY-146;AIR RIFLES
693;PY-P-456;0;1;1;0;1;Beeman Silver Sting, .22 Cal, 15.74 Grains, Pointed, 200ct;Beeman;16;;; .22 caliber 15.74 grains Pointed 200 pellets ;pyr/Beeman-Silver-Sting-22cal-200ct_BN-44022_lg.jpg;pyr/Beeman-Silver-Sting-22cal-200ct_BN-44022_lg.jpg;pyr/Beeman-Silver-Sting-22cal-200ct_BN-44022_lg.jpg;0.38;0.17;0.22;;100;BN-44022;5.51;6.05;0.3;0.41;2;8.46;10.16;pyrsm/Beeman-Silver-Sting-22cal-200ct_BN-44022_sm.jpg;AMMO;20;;;PY-P-456;;PY-149;AIR RIFLES
694;PY-A-1938;0;1;1;0;1;"Beeman 5030H 1&quot; Rings, High, 9.5-11.5mm Dovetail";Beeman;16;;;" 1&quot; rings High profile Fits 9.5-11.5mm dovetail 4 hex screws/ring secure the scope Vertical scope stop pin (removable)  The 2 hex screws on the base let you adjust the rings to fit the different width rails found on airguns. The clamp is made to securely fit a range of dovetail widths.";pyr/Beeman-1inch-High-Dovetail-Rings_BN-5030H_lg.jpg;pyr/Beeman-1inch-High-Dovetail-Rings_BN-5030H_lg.jpg;pyr/Beeman-1inch-High-Dovetail-Rings_BN-5030H_lg.jpg;0.25;0.11;;;100;BN-5030H;25.01;27.46;1.37;1.87;2;31.34;37.61;pyrsm/Beeman-1inch-High-Dovetail-Rings_BN-5030H_sm.jpg;SCOPE MOUNTS;40;;;PY-A-1938;;PY-174-514;AIR RIFLES
695;PY-A-1934;0;1;1;0;1;"Beeman 5030M 1&quot; Rings, Medium, 9.5-11.5mm Dovetail";Beeman;16;;;" 1&quot; rings Medium profile Fits 9.5-11.5mm dovetail 4 hex screws/ring secure the scope Vertical scope stop pin (removable)  The 2 hex screws on the base let you adjust the rings to fit the different width rails found on airguns. The clamp is made to securely fit a range of dovetail widths.";pyr/Beeman_5030M-1934.jpg;pyr/Beeman_5030M-1934.jpg;pyr/Beeman_5030M-1934.jpg;0.25;0.11;;;100;BN-5030M;25.01;27.46;1.37;1.87;2;31.34;37.61;pyrsm/Beeman_5030M_1934-sm.jpg;SCOPE MOUNTS;40;;;PY-A-1934;;PY-174-515;AIR RIFLES
696;PY-A-1946;0;1;1;0;1;Beeman 5031 30mm Rings, High, 9.5-11.5mm Dovetail;Beeman;16;;; 30mm rings High profile Fits 9.5-11.5mm dovetail 4 hex screws/ring to secure scope Vertical scope stop pin (removable)  The 2 hex screws on the base let you adjust the rings to fit the different width rails found on airguns. The clamp is made to securely fit a range of dovetail widths.;pyr/BN-5031.jpg;pyr/BN-5031.jpg;pyr/BN-5031.jpg;0.25;0.11;;;100;BN-5031;39.7;43.59;2.18;2.98;2;48.57;58.28;pyrsm/BN-5031s.jpg;SCOPE MOUNTS;40;;;PY-A-1946;;PY-174-516;AIR RIFLES
697;PY-A-1937;0;1;1;0;1;"Beeman 5036 1-Pc Mount w/1&quot; Rings, High, 9.5-11.5mm Dovetail";Beeman;16;;;" 1&quot; rings High profile Fits 9.5-11.5mm dovetail 4 hex screws/ring secure the scope  The hex screws on the base let you adjust the base to fit the different width rails found on airguns. The clamp is made to securely fit a range of dovetail widths.";pyr/201-05-5036-E.jpg;pyr/201-05-5036-E.jpg;pyr/201-05-5036-E.jpg;0.25;0.11;;;100;BN-5036;47.28;51.92;2.6;3.54;2;57.46;68.95;pyrsm/201-05-5036s.jpg;SCOPE MOUNTS;40;;;PY-A-1937;;PY-174-517;AIR RIFLES
698;PY-A-1932;0;1;1;0;1;"Beeman 5039 1-Pc Adjustable Mount w/1&quot; Rings, High, 9.5-11mm Dovetail";Beeman;16;;;" 1&quot; rings High profile Fits 9.5-11.5mm dovetail 4 hex screws/ring to secure scope Adjustable for windage & elevation Ideal for guns that need additional scope elevation  The hex screws on the base let you adjust the base to fit the different width rails found on airguns. The clamp is made to securely fit a range of dovetail widths.";pyr/201-05-5039-E.jpg;pyr/201-05-5039-E.jpg;pyr/201-05-5039-E.jpg;0.45;0.2;;;100;BN-5039;54.16;59.47;2.97;4.06;2;65.53;78.64;pyrsm/201-05-5039s.jpg;SCOPE MOUNTS;40;;;PY-A-1932;;PY-174-1772;AIR RIFLES
699;PY-A-570;0;1;1;0;1;"Beeman 5040 1-Pc Mount w/1&quot; Rings, Medium, 9.5-11.5mm Dovetail";Beeman;16;;;" 1&quot; rings Medium profile Fits 11mm dovetail 4 hex screws/ring secure the scope Vertical scope stop pin (removable) Black matte finish  Thehex screws on the base let you adjust the base to fit the different width rails found on airguns. The clamp is made to securely fit a range of dovetail widths.";pyr/BN5040.jpg;pyr/BN5040.jpg;pyr/BN5040.jpg;0.25;0.11;;;0;BN-5040;47.28;51.92;2.6;3.54;2;57.46;68.95;pyrsm/BN5040s.jpg;SCOPE MOUNTS;40;;;PY-A-570;;PY-174-1773;AIR RIFLES
700;PY-A-688;0;1;1;0;1;Beeman Scope Stop;Beeman;16;;;" Firmly clamps on 11mm dovetail Stops creep from hard-recoiling airguns Vertical stop pin 3/4&quot; square Requires 1/2&quot; clearance (use with high rings) 2 Allen screws keep it tight Includes Allen wrench ";pyr/BN-5092.jpg;pyr/BN-5092.jpg;pyr/BN-5092.jpg;0.23;0.1;;;100;BN-5092;9.17;10.07;0.5;0.69;2;12.76;15.31;pyrsm/bn-5092s.jpg;SCOPE MOUNTS;40;;;PY-A-688;;PY-174;AIR RIFLES
701;PY-A-5038;0;1;1;0;1;Beeman HW30S Air Rifle Stock;Beeman;16;;; Replacement stock Fits Beeman HW30S air rifle ;pyr/Beeman-HW-HW30S-Stock_BNP-9111_lg.jpg;pyr/Beeman-HW-HW30S-Stock_BNP-9111_lg.jpg;pyr/Beeman-HW-HW30S-Stock_BNP-9111_lg.jpg;1.81;0.82;;;100;BNP-9111;68.72;75.46;3.77;5.15;2;82.61;99.13;pyrsm/Beeman-HW-HW30S-Stock_BNP-9111_sm.jpg;STOCKS & PISTOL GRIPS;45;;;PY-A-5038;;PY-175-518;AIR RIFLES
702;PY-A-4821;0;1;1;0;1;Beeman R1 Air Rifle Stock, Ambidextrous Monte Carlo, Beech;Beeman;16;;; Replacement stock Fits Beeman R1 air rifles Beech Ambidextrous Monte Carlo buttstock Unique checkering on pistol grip and forearm Rubber recoil pad   The Beeman R1 air rifle is a real workhorse, and it's likely your airgun's original stock has seen better days. If scratches, cracks and nicks have marred your gun, this replacement stock will return it to it's original beauty and give you years of reliable service.;pyr/BEEMAN-rifle-stock-for-R1_BNP-9127R.jpg;pyr/BEEMAN-rifle-stock-for-R1_BNP-9127R.jpg;pyr/BEEMAN-rifle-stock-for-R1_BNP-9127R.jpg;2.27;1.03;;;100;BNP-9127R;183.59;201.6;10.08;13.76;2;217.36;260.83;pyrsm/BEEMAN-rifle-stock-for-R1_BNP-9127R_sm.jpg;STOCKS & PISTOL GRIPS;45;;;PY-A-4821;;PY-175-519;AIR RIFLES
703;PY-A-5028;0;1;1;0;1;Beeman R1 Air Rifle Stock, Beech, Ambidextrous;Beeman;16;;; Beeman stock Fits Beeman R1 air rifle Beech Ambidextrous Checkering on forearm and pistol grip ;pyr/Beeman-R1-Stock-Checkered-Forearm_BNP-R1-STOCK_lg.jpg;pyr/Beeman-R1-Stock-Checkered-Forearm_BNP-R1-STOCK_lg.jpg;pyr/Beeman-R1-Stock-Checkered-Forearm_BNP-R1-STOCK_lg.jpg;2.27;1.03;;;0;BNP-R1-STOCK;165.75;182.01;9.1;12.42;2;196.43;235.72;pyrsm/Beeman-R1-Stock-Checkered-Forearm_BNP-R1-STOCK_sm.jpg;STOCKS & PISTOL GRIPS;45;;;PY-A-5028;;PY-175-520;AIR RIFLES
704;PY-A-4482;0;1;1;0;1;Beeman R9 Air Rifle Stock, Ambidextrous Monte Carlo, Beech;Beeman;16;;; Replacement stock Fits Beeman R9 air rifles Beech Ambidextrous Monte Carlo buttstock Checkered pistol grip and forearm Rubber recoil pad   Have you used your Beeman R9 air rifle so much that the stock is scratched, gouged or even cracked? Replace it with this one and make your airgun whole again.;pyr/Beeman-R9-rifle-stock-ambidextrous_BNP-9136.jpg;pyr/Beeman-R9-rifle-stock-ambidextrous_BNP-9136.jpg;pyr/Beeman-R9-rifle-stock-ambidextrous_BNP-9136.jpg;1.81;0.82;;;0;BNP-9136R;183.59;201.6;10.08;13.76;2;217.36;260.83;pyrsm/Beeman-R9-rifle-stock-ambidextrous_BNP-9136_sm.jpg;STOCKS & PISTOL GRIPS;45;;;PY-A-4482;;PY-175-521;AIR RIFLES
705;PY-A-4875;0;1;1;0;1;Beeman RX-2 Air Rifle Stock;Beeman;16;;; Beeman RX-2 air rifle stock Beautiful laminate wood Original equipment manufacturer ;pyr/Beeman-RX2-Laminate-Rifle-Stock_BNP-2039SR_lg.jpg;pyr/Beeman-RX2-Laminate-Rifle-Stock_BNP-2039SR_lg.jpg;pyr/Beeman-RX2-Laminate-Rifle-Stock_BNP-2039SR_lg.jpg;1.81;0.82;;;0;BNP-2039SR;326.39;358.41;17.92;24.46;2;384.87;461.84;pyrsm/Beeman-RX2-Laminate-Rifle-Stock_BNP-2039SR_sm.jpg;STOCKS & PISTOL GRIPS;45;;;PY-A-4875;;PY-175-2837;AIR RIFLES
706;PY-A-557;0;1;1;0;1;Beeman Pellet Trap;Beeman;16;;;" Steel pellet trap 4 animal silhouettes Paper targets Measures 9&quot; tall, 7-1/4&quot; wide, 7-1/2&quot; deep, uses 7'x9&quot; paper targets. All necessary hardware included NEVER use steel BBs or Gamo PBA pellets with this trap!   Max velocity at 15 yds: 800 fps in .177 cal    650 fps in .20 cal  600 fps in .22 cal  Max velocity at 25 yds: 900 fps in .177 cal 700 fps in .20 cal 650 fps in .22 cal  Max velocity at 35 yds: 1000 fps in .177 cal 750 fps in .20 cal 700 fps in .22 cal  <font color=red>CAUTION: Use only lead airgun pellets & round balls. Do NOT shoot steel BBs or Gamo PBA pellets at this trap! BBs can rebound and ricochet and cause permanent injury, particularly to the eyes. Use appropriate ear and eye protection and make sure your range has a secure and reliable backstop.</font>  <a href=&quot;/s/a/Beeman_3_Metallic_Silhouettes_4_Paper_Targets/2097&quot;>Click for replacement targets";pyr/BN2085.jpg;pyr/BN2085.jpg;pyr/BN2085.jpg;1.79;0.81;;;100;BN-2085;11.61;12.75;0.64;0.87;2;15.62;18.74;pyrsm/BN2085s.jpg;TARGETS, PELLET AND BB TRAPS, RANGES;47;;;PY-A-557;;PY-175;AIR RIFLES
707;PY-A-3008;0;1;1;0;1;"Beeman Sharpshooter Corrugated Plastic Crow Targets, 7.5&quot;, 3&quot; Bullseye, 6ct";Beeman;16;;;" Sharpshooter targets 7.5&quot; solid black corrugated plastic crow (6) 7.5&quot; self-adhesive crow target overlay w/3&quot; bullseye (6) Stakes included ";pyr/BC-crow-plastic-2701.jpg;pyr/BC-crow-plastic-2701.jpg;pyr/BC-crow-plastic-2701.jpg;0.4;0.18;;;100;AV-6004;2.75;3.02;0.15;0.21;2;5.23;6.27;pyrsm/BC-crow-plastic-2701-sm.jpg;TARGETS, PELLET AND BB TRAPS, RANGES;47;;;PY-A-3008;;PY-177-510;AIR RIFLES
